,날짜,조회수,좋아요,댓글 수,제목,주소,설명
95,2022. 1. 3.,"35,681회",1.3천,90개,"#비교 #열등감 #자존감
남들은 다 잘살고있는데 나만 뒤쳐진다고 생각될때가 있으신가요?😥 열등감은 왜 생기는걸까?｜열등감이 심한 사람들의 특징!",http://www.youtube.com/watch?v=mwExS9KFgXQ,"#비교 #열등감 #자존감

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
 
템플릿 : 론박자막연구소, 손사부TV
무료자막 : #나눔템플릿
[Video Source Support]
   / 쟈니클래스  
음악
노래
Rodeo Show
아티스트
The Green Orbs
앨범
Rodeo Show
라이선스
YouTube Premium 가입
음악
간략히"
96,2021. 12. 31.,"32,482회",1.5천,229개,"#12월31일 #연말 #새해인사
초코님들은 올 한해 어떻게 보내셨나요?😉 2022년을 맞이하는 우리들에게 애기선녀가 전하는 새해인사💖",http://www.youtube.com/watch?v=3ueml6b6SmQ,"#12월31일 #연말 #새해인사

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
 
템플릿 : 론박자막연구소, 손사부TV
무료자막 : #나눔템플릿
[Video Source Support]
   / 쟈니클래스  
간략히"
97,2021. 12. 30.,"25,315회",717,33개,"#애기선녀가간다 #깜짝방문
비밀의 문을 열고 나타난 깜짝손님?! 어머나..사장님이 왜 거기서 나와요..?!😲 애기선녀를 찾아온 두 번째 손님의 등장!",http://www.youtube.com/watch?v=y9BIFTv1BTA,"#애기선녀가간다 #두번째손님 #깜짝방문

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다.

🎵Music provided by 브금대통령
🎵Track : 아기 고양이 - 
   • [Royalty Free Mus...  
🎵Track : 말 좀 들어라 - 
   • [Royalty Free Mus...  
🎵Track : Summary - 
   • [브금대통령] (속보/긴박/Ne...  
🎵Track : My Star - 
   • [브금대통령] (아련/감성/Em...  
🎵Track : Rainy day naptime - 
   • [Royalty Free Mus...  
🎵Track : 간식 - 
   • [Royalty Free Mus...  
🎵Track : 용용 죽겠지 - 
   • [Royalty Free Mus...  
음악
노래
Rodeo Show
아티스트
The Green Orbs
앨범
Rodeo Show
라이선스
YouTube Premium 가입
음악
간략히"
98,2021. 12. 29.,"169,631회",3.3천,210개,"#띠궁합 #최악의궁합 #나눔템플릿
💥만나면 치고 박고 싸우는 띠궁합 best.3💥 서로 상처 주는 궁합 mbti도 좋지만 4분만에 알아보는 베스트 3 주목!!",http://www.youtube.com/watch?v=lJbmdZL66YI,"#띠궁합 #띠bti #최악의궁합

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
 
템플릿 : 론박자막연구소, 손사부TV
무료자막 : #나눔템플릿
[Video Source Support]
   / 쟈니클래스  
간략히"
99,2021. 12. 27.,"61,340회",1.9천,79개,"#만만한사람 #행동 #나눔템플릿
사람들은 왜 저를 만만하게 보는걸까요..?😥 나를 만만하게 보이지 않게 하기 위한 격을 올릴 수 있는 행동!! '이것'만큼은 절대 하지 마라?!",http://www.youtube.com/watch?v=3KEH2GTCABA,"#만만한사람 #쉬운사람 #행동

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
 
템플릿 : 론박자막연구소, 손사부TV
무료자막 : #나눔템플릿
[Video Source Support]
   / 쟈니클래스  
간략히"
100,2021. 12. 24.,"52,316회",1.5천,124개,"#장난감 #장난감소개 #나눔템플릿
💖애기씨가 그동안 애지중지 모아왔던 소중한 장난감을 공개합니다💖 애기씨 장난감 월드에 오신 걸 환영해요🌟 (feat.장난감 기부)",http://www.youtube.com/watch?v=lzsbeivdBOU,"#장난감 #인형하울 #장난감소개

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
 
템플릿 : 론박자막연구소, 손사부TV
무료자막 : #나눔템플릿
[Video Source Support]
   / 쟈니클래스  
간략히"
101,2021. 12. 23.,"80,085회",1.7천,78개,"#애기선녀가간다
애기선녀를 찾아온 반가운 얼굴의 손님??!",http://www.youtube.com/watch?v=1c9Avs9Ij0Y,"#애기선녀가간다 #깜짝손님

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다.

🎵Music provided by 브금대통령
🎵Track : 아기 고양이 - 
   • [Royalty Free Mus...  
🎵Track : 말 좀 들어라 - 
   • [Royalty Free Mus...  
🎵Track : Summary - 
   • [브금대통령] (속보/긴박/Ne...  
🎵Track : My Star - 
   • [브금대통령] (아련/감성/Em...  
🎵Track : Rainy day naptime - 
   • [Royalty Free Mus...  
🎵Track : 간식 - 
   • [Royalty Free Mus...  
🎵Track : 용용 죽겠지 - 
   • [Royalty Free Mus...  
간략히"
102,2021. 12. 22.,"82,977회",3.1천,159개,"#돈 #빽 #성공
저는 돈도 없고 빽도 없는데 성공할 수 없는건가요??😥는 진짜 바보 같은 질문입니다!!｜가진게 아무것도 없어도 '이것' 하나면 당신은 성공 할 수 있습니다!",http://www.youtube.com/watch?v=2fncCQOkYgE,"#돈 #빽 #성공

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
 
템플릿 : 론박자막연구소, 손사부TV
무료자막 : #나눔템플릿
[Video Source Support]
   / 쟈니클래스  
간략히"
103,2021. 12. 20.,"133,118회",3.3천,94개,"#신 #조상신 #나눔템플릿
신은 이런 사람을 보면 화를 낸다??😨애기선녀가 말하는 절대 하면 안되는 행동!!",http://www.youtube.com/watch?v=CXrYGC4_2Go,"#신 #조상신 #신이화내는사람

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
 
템플릿 : 론박자막연구소, 손사부TV
무료자막 : #나눔템플릿
[Video Source Support]
   / 쟈니클래스  
간략히"
104,2021. 12. 17.,"303,590회",7.6천,178개,"#재물운 #재복 #나눔템플릿
재물운 올려서 떼돈벌고 싶으신 분 주목!!🤩집안의 '이것'부터 확인해 보세요",http://www.youtube.com/watch?v=2LpSwc_OSsg,"#재물운 #재복 #재물운상승시키는법

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
 
템플릿 : 론박자막연구소, 손사부TV
무료자막 : #나눔템플릿
[Video Source Support]
   / 쟈니클래스  
간략히"
105,2021. 12. 15.,"45,849회",1.6천,86개,"#이별 #헤어짐 #인연
우리는 대체 왜 힘들게 이별을 하며 살아가는걸까..?? 😥 이별이 아직 익숙하지 않은 당신에게..",http://www.youtube.com/watch?v=_HniHTFDkqE,"#이별 #헤어짐 #인연

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
 
템플릿 : 론박자막연구소, 손사부TV
무료자막 : #나눔템플릿
[Video Source Support]
   / 쟈니클래스  
간략히"
106,2021. 12. 13.,"153,333회",4.5천,122개,"#정월 #대처방법 #나눔템플릿
정월달 음력 1월에는 무엇을 알고 대처 해야할까?😳 여러분이 꼭~알아야 할 2가지!!✌ 간단명료하게 설명해드릴게요!!",http://www.youtube.com/watch?v=taubbARB7AA,"#음력1월 #정월 #대처방법

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
 
템플릿 : 론박자막연구소, 손사부TV
무료자막 : #나눔템플릿
[Video Source Support]
   / 쟈니클래스  
간략히"
107,2021. 12. 10.,"22,090회",580,73개,"#사연 #asmr #나눔템플릿
애기'sMR📻세번째 사연: 8년째 연애중, 이제는 결혼하고 싶어요!💌",http://www.youtube.com/watch?v=7By1aSSn8b8,"#애기sMR #사연 #asmr

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
템플릿 : 론박자막연구소, 손사부TV
무료자막 : #나눔템플릿
[Video Source Support]
   / 쟈니클래스  
🎵Music provided by 브금대통령
🎵Track : Spring Bossa - 
   • [달달한 재즈음악] Spring...  
🎵Track : Rainy day naptime - 
   • [Royalty Free Mus...  
간략히"
108,2021. 12. 9.,"35,247회",1천,74개,"#애기선녀가간다 #일산 #우울증
우울증 때문에 스스로를 해치는 두 아이 아빠의 이야기",http://www.youtube.com/watch?v=fhJN_h3Sq38,"#애기선녀가간다 #일산 #우울증

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다.

🎵Music provided by 브금대통령
🎵Track : In the Rain - 
   • [브금대통령](감성/추억/Emo...  
🎵Track : My Star - 
   • [브금대통령] (아련/감성/Em...  
🎵Track : 할머니의 피아노 - 
   • [브금대통령] (서정/잔잔/Ly...  
🎵Track : The LIFE - 
   • [Royalty Free Mus...  
간략히"
109,2021. 12. 8.,"12,968회",511,54개,"#사연 #asmr #나눔템플릿
애기'sMR📻신입초코(?)가 보낸 두번째 사연: 마카롱 가게 사장님의 고민💌",http://www.youtube.com/watch?v=YOQZqjdGHbU,"#애기sMR #사연 #asmr

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
템플릿 : 론박자막연구소, 손사부TV
무료자막 : #나눔템플릿
[Video Source Support]
   / 쟈니클래스  
🎵Music provided by 브금대통령
🎵Track : Spring Bossa - 
   • [달달한 재즈음악] Spring...  
🎵Track : When Autumn Falls - 
   • [눈물나는 감성음악] When ...  
간략히"
110,2021. 12. 6.,"26,346회",921,56개,"#조상 #청춘 #우환
점집에 갔더니 제 조상중에 젊은나이에 돌아가신 분이 있다는데 그럼 저한테도 안 좋을까요?!😮 일찍 죽은 조상이 있다면 가정에 이런 영향을 끼친다?!",http://www.youtube.com/watch?v=-YrkZpvwG-M,"#조상 #청춘 #우환

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
 
템플릿 : 론박자막연구소, 손사부TV
무료자막 : #나눔템플릿
[Video Source Support]
   / 쟈니클래스  
간략히"
111,2021. 12. 3.,"350,311회",8.1천,264개,"#공덕 #나눔템플릿
신과 하늘이 작정하고 도와주는 사람들의 특징🧐인생의 고비를 피할 수 있는 방법은 없을까?",http://www.youtube.com/watch?v=XcuoIFvopNo,"#하늘이돕는사람 #신이돕는사람 #공덕

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
 
템플릿 : 론박자막연구소, 손사부TV
무료자막 : #나눔템플릿
[Video Source Support]
   / 쟈니클래스  
간략히"
112,2021. 12. 2.,"105,590회",2.1천,96개,"#애기선녀가간다 #파주 #임산부
나였어도 점집 오지 말라고 했어요! 애기선녀가 24주차 임산부를 꾸짖은 이유는?",http://www.youtube.com/watch?v=Z5JnKVNoRtM,"#애기선녀가간다 #파주 #임산부

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다.

🎵Music provided by 브금대통령
🎵Track : 에어컨 아래에서 - 
   • [Royalty Free Mus...  
🎵Track : When Autumn Falls - 
   • [눈물나는 감성음악] When ...  
🎵Track : 먹을까 말까 - 
   • [Royalty Free Mus...  
🎵Track : 할머니의 피아노 - 
   • [브금대통령] (서정/잔잔/Ly...  
🎵Track : 간식 - 
   • [Royalty Free Mus...  
간략히"
113,2021. 12. 1.,"25,893회",1천,62개,"#액땜 #효과 #대비
액땜은 정말 효과가 있는 걸까?🐢성형수술을 하면 사고 당할 일을 막아준다??",http://www.youtube.com/watch?v=yGfOLu1npkI,"#액땜 #효과 #대비

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
 
템플릿 : 론박자막연구소, 손사부TV
무료자막 : #나눔템플릿
[Video Source Support]
   / 쟈니클래스  
간략히"
114,2021. 11. 29.,"78,430회",2.1천,80개,"#애기씨 #혼남 #썰
덕분PD님이 맨~날 애기씨께 혼나는 것처럼 애기선녀님도 애기씨께 혼난 적이 있나요?!😮｜인생까지 걸며 호되게 혼났다?!",http://www.youtube.com/watch?v=iLwyxOjwuHo,"#애기씨 #혼남 #썰

💕네이버 스토어팜 ""쌍문상회""에서 애기선녀 2022년 달력을 판매중입니다
💕스토어팜 구매처 링크 : https://smartstore.naver.com/ssangmun...

안녕하세요. 쌍문동 애기선녀입니다.

오늘의 영상도 유익하게 
시청하셨으면 좋겠습니다

재미있게 보셨다면 구독과 좋아요
알림설정까지 부탁드립니다 ^_^

★예약문의 : 010-7545-3993
★애기선녀 인스타 : 2__k.h

★덕분TV 촬영문의
010-7700-2318
010-7458-0741

쌍문동 애기선녀 선생님은 덕분TV 소속 선생님이십니다
🚫일절 광고전화 및 문자 사절합니다🚫

선생님께서 광고전화와 문자로 힘들어 하십니다 

◾ 생일 끝자리로 보는 나의 능력
   • 생일 끝자리로 확인하는 나의 운...  
◾ 애기선녀가 보는 조두순 사주
   • 곧 출소하는 조두순 사주 물어봤...  
◾ 죽음을 앞둔 사람이 점집에 오면 생기는 일
   • 죽음을 앞둔 사람, 무당의 눈에...  
◾ 애기선녀가 신내림 받게 된 이유
   • 신내림을 받게 된 이유.. 저는...  
◾ 3개월 안에 돈 들어오는 꿈
   • 3개월 안에 생각지도 못한 돈이...  
템플릿 : 론박자막연구소, 손사부TV
[Video Source Support]
   / 쟈니클래스  
간략히"
